starttime	seconds	ctime	dtime	ttime	wait
Tue Jan 31 01:05:16 2023	1675105516	0	15	15	15
Tue Jan 31 01:05:18 2023	1675105518	0	18	18	17
Tue Jan 31 01:05:15 2023	1675105515	0	18	18	17
Tue Jan 31 01:05:14 2023	1675105514	0	18	18	18
Tue Jan 31 01:05:16 2023	1675105516	0	19	19	18
Tue Jan 31 01:05:19 2023	1675105519	0	19	19	19
Tue Jan 31 01:05:14 2023	1675105514	0	19	19	18
Tue Jan 31 01:05:19 2023	1675105519	0	20	20	19
Tue Jan 31 01:05:18 2023	1675105518	0	20	20	18
Tue Jan 31 01:05:16 2023	1675105516	0	20	20	19
Tue Jan 31 01:05:16 2023	1675105516	0	20	20	19
Tue Jan 31 01:05:15 2023	1675105515	0	21	21	19
Tue Jan 31 01:05:15 2023	1675105515	0	21	21	20
Tue Jan 31 01:05:19 2023	1675105519	0	21	21	20
Tue Jan 31 01:05:13 2023	1675105513	0	21	21	18
Tue Jan 31 01:05:19 2023	1675105519	0	21	21	20
Tue Jan 31 01:05:14 2023	1675105514	0	21	21	18
Tue Jan 31 01:05:18 2023	1675105518	0	21	21	21
Tue Jan 31 01:05:16 2023	1675105516	0	21	21	21
Tue Jan 31 01:05:15 2023	1675105515	0	22	22	21
Tue Jan 31 01:05:15 2023	1675105515	0	22	22	21
Tue Jan 31 01:05:15 2023	1675105515	0	22	22	19
Tue Jan 31 01:05:16 2023	1675105516	0	22	22	22
Tue Jan 31 01:05:19 2023	1675105519	0	22	22	21
Tue Jan 31 01:05:18 2023	1675105518	0	22	22	22
Tue Jan 31 01:05:15 2023	1675105515	0	22	23	22
Tue Jan 31 01:05:14 2023	1675105514	0	22	23	22
Tue Jan 31 01:05:14 2023	1675105514	0	23	23	22
Tue Jan 31 01:05:16 2023	1675105516	0	23	23	22
Tue Jan 31 01:05:15 2023	1675105515	0	23	23	22
Tue Jan 31 01:05:14 2023	1675105514	0	23	23	20
Tue Jan 31 01:05:15 2023	1675105515	0	23	23	22
Tue Jan 31 01:05:18 2023	1675105518	0	23	23	21
Tue Jan 31 01:05:19 2023	1675105519	0	23	23	23
Tue Jan 31 01:05:14 2023	1675105514	0	23	23	23
Tue Jan 31 01:05:18 2023	1675105518	0	23	23	21
Tue Jan 31 01:05:18 2023	1675105518	0	23	23	22
Tue Jan 31 01:05:14 2023	1675105514	0	23	23	22
Tue Jan 31 01:05:18 2023	1675105518	0	23	24	23
Tue Jan 31 01:05:15 2023	1675105515	0	24	24	23
Tue Jan 31 01:05:19 2023	1675105519	0	24	24	24
Tue Jan 31 01:05:18 2023	1675105518	0	24	24	23
Tue Jan 31 01:05:18 2023	1675105518	0	24	24	24
Tue Jan 31 01:05:18 2023	1675105518	0	24	24	24
Tue Jan 31 01:05:19 2023	1675105519	0	24	25	24
Tue Jan 31 01:05:18 2023	1675105518	0	25	25	24
Tue Jan 31 01:05:15 2023	1675105515	0	25	25	24
Tue Jan 31 01:05:20 2023	1675105520	0	25	25	24
Tue Jan 31 01:05:19 2023	1675105519	0	25	25	24
Tue Jan 31 01:05:18 2023	1675105518	0	25	25	24
Tue Jan 31 01:05:19 2023	1675105519	0	25	25	24
Tue Jan 31 01:05:14 2023	1675105514	0	25	25	24
Tue Jan 31 01:05:14 2023	1675105514	0	25	25	25
Tue Jan 31 01:05:18 2023	1675105518	0	25	25	25
Tue Jan 31 01:05:18 2023	1675105518	0	25	25	25
Tue Jan 31 01:05:20 2023	1675105520	0	25	25	25
Tue Jan 31 01:05:14 2023	1675105514	0	26	26	25
Tue Jan 31 01:05:19 2023	1675105519	0	26	26	25
Tue Jan 31 01:05:18 2023	1675105518	0	26	26	25
Tue Jan 31 01:05:15 2023	1675105515	0	26	26	24
Tue Jan 31 01:05:20 2023	1675105520	0	26	27	26
Tue Jan 31 01:05:16 2023	1675105516	0	27	27	26
Tue Jan 31 01:05:14 2023	1675105514	0	27	27	27
Tue Jan 31 01:05:19 2023	1675105519	0	27	27	27
Tue Jan 31 01:05:19 2023	1675105519	0	28	28	27
Tue Jan 31 01:05:18 2023	1675105518	0	28	28	27
Tue Jan 31 01:05:15 2023	1675105515	0	28	28	18
Tue Jan 31 01:05:20 2023	1675105520	0	28	28	25
Tue Jan 31 01:05:18 2023	1675105518	0	28	28	27
Tue Jan 31 01:05:18 2023	1675105518	0	28	28	28
Tue Jan 31 01:05:15 2023	1675105515	0	28	28	28
Tue Jan 31 01:05:15 2023	1675105515	0	28	28	20
Tue Jan 31 01:05:15 2023	1675105515	0	28	28	27
Tue Jan 31 01:05:19 2023	1675105519	0	29	29	28
Tue Jan 31 01:05:14 2023	1675105514	0	29	29	28
Tue Jan 31 01:05:19 2023	1675105519	0	29	29	27
Tue Jan 31 01:05:18 2023	1675105518	0	29	29	28
Tue Jan 31 01:05:18 2023	1675105518	0	29	29	29
Tue Jan 31 01:05:18 2023	1675105518	0	29	29	29
Tue Jan 31 01:05:15 2023	1675105515	0	29	29	29
Tue Jan 31 01:05:19 2023	1675105519	0	30	30	21
Tue Jan 31 01:05:14 2023	1675105514	0	30	30	29
Tue Jan 31 01:05:19 2023	1675105519	0	30	30	29
Tue Jan 31 01:05:15 2023	1675105515	0	30	30	30
Tue Jan 31 01:05:14 2023	1675105514	0	30	30	30
Tue Jan 31 01:05:19 2023	1675105519	0	30	30	29
Tue Jan 31 01:05:19 2023	1675105519	0	30	31	30
Tue Jan 31 01:05:14 2023	1675105514	0	31	31	30
Tue Jan 31 01:05:16 2023	1675105516	0	31	31	30
Tue Jan 31 01:05:16 2023	1675105516	0	31	31	30
Tue Jan 31 01:05:19 2023	1675105519	0	31	31	30
Tue Jan 31 01:05:18 2023	1675105518	0	31	31	31
Tue Jan 31 01:05:18 2023	1675105518	0	31	31	31
Tue Jan 31 01:05:15 2023	1675105515	0	31	31	31
Tue Jan 31 01:05:18 2023	1675105518	0	31	32	31
Tue Jan 31 01:05:19 2023	1675105519	0	32	32	31
Tue Jan 31 01:05:16 2023	1675105516	0	32	32	31
Tue Jan 31 01:05:20 2023	1675105520	0	32	32	31
Tue Jan 31 01:05:15 2023	1675105515	0	32	32	31
Tue Jan 31 01:05:20 2023	1675105520	0	32	32	31
Tue Jan 31 01:05:20 2023	1675105520	1	31	32	29
Tue Jan 31 01:05:16 2023	1675105516	0	32	32	32
Tue Jan 31 01:05:19 2023	1675105519	0	32	32	32
Tue Jan 31 01:05:17 2023	1675105517	0	32	32	32
Tue Jan 31 01:05:16 2023	1675105516	0	32	32	31
Tue Jan 31 01:05:19 2023	1675105519	0	32	32	32
Tue Jan 31 01:05:14 2023	1675105514	0	32	32	28
Tue Jan 31 01:05:15 2023	1675105515	0	33	33	32
Tue Jan 31 01:05:15 2023	1675105515	0	32	33	32
Tue Jan 31 01:05:20 2023	1675105520	0	32	33	32
Tue Jan 31 01:05:15 2023	1675105515	0	33	33	32
Tue Jan 31 01:05:19 2023	1675105519	0	33	33	32
Tue Jan 31 01:05:15 2023	1675105515	0	33	33	33
Tue Jan 31 01:05:16 2023	1675105516	0	33	33	23
Tue Jan 31 01:05:15 2023	1675105515	0	34	34	32
Tue Jan 31 01:05:20 2023	1675105520	2	32	34	30
Tue Jan 31 01:05:17 2023	1675105517	0	34	34	34
Tue Jan 31 01:05:15 2023	1675105515	0	34	34	32
Tue Jan 31 01:05:16 2023	1675105516	0	34	34	28
Tue Jan 31 01:05:16 2023	1675105516	0	35	35	27
Tue Jan 31 01:05:19 2023	1675105519	0	35	35	24
Tue Jan 31 01:05:14 2023	1675105514	0	35	35	34
Tue Jan 31 01:05:15 2023	1675105515	0	35	35	34
Tue Jan 31 01:05:18 2023	1675105518	0	35	36	34
Tue Jan 31 01:05:19 2023	1675105519	0	36	36	35
Tue Jan 31 01:05:14 2023	1675105514	0	36	36	35
Tue Jan 31 01:05:19 2023	1675105519	0	36	36	35
Tue Jan 31 01:05:15 2023	1675105515	0	36	36	35
Tue Jan 31 01:05:16 2023	1675105516	0	36	36	36
Tue Jan 31 01:05:19 2023	1675105519	0	36	36	35
Tue Jan 31 01:05:15 2023	1675105515	0	36	37	36
Tue Jan 31 01:05:15 2023	1675105515	1	36	37	31
Tue Jan 31 01:05:16 2023	1675105516	0	37	37	25
Tue Jan 31 01:05:15 2023	1675105515	0	37	37	37
Tue Jan 31 01:05:14 2023	1675105514	0	37	37	37
Tue Jan 31 01:05:18 2023	1675105518	0	37	37	37
Tue Jan 31 01:05:15 2023	1675105515	2	36	37	31
Tue Jan 31 01:05:14 2023	1675105514	0	37	38	37
Tue Jan 31 01:05:15 2023	1675105515	0	37	38	37
Tue Jan 31 01:05:15 2023	1675105515	2	36	38	31
Tue Jan 31 01:05:19 2023	1675105519	0	38	38	37
Tue Jan 31 01:05:19 2023	1675105519	0	38	38	37
Tue Jan 31 01:05:19 2023	1675105519	0	38	38	37
Tue Jan 31 01:05:15 2023	1675105515	0	38	38	37
Tue Jan 31 01:05:16 2023	1675105516	0	38	38	38
Tue Jan 31 01:05:15 2023	1675105515	2	36	38	31
Tue Jan 31 01:05:18 2023	1675105518	0	38	38	38
Tue Jan 31 01:05:18 2023	1675105518	0	39	39	38
Tue Jan 31 01:05:15 2023	1675105515	0	39	39	38
Tue Jan 31 01:05:18 2023	1675105518	0	39	39	38
Tue Jan 31 01:05:18 2023	1675105518	0	39	39	38
Tue Jan 31 01:05:20 2023	1675105520	0	39	39	38
Tue Jan 31 01:05:14 2023	1675105514	0	39	39	39
Tue Jan 31 01:05:17 2023	1675105517	0	39	39	28
Tue Jan 31 01:05:14 2023	1675105514	0	39	39	38
Tue Jan 31 01:05:19 2023	1675105519	0	39	39	39
Tue Jan 31 01:05:18 2023	1675105518	0	39	39	39
Tue Jan 31 01:05:19 2023	1675105519	0	39	40	38
Tue Jan 31 01:05:15 2023	1675105515	0	39	40	39
Tue Jan 31 01:05:15 2023	1675105515	0	40	40	39
Tue Jan 31 01:05:15 2023	1675105515	0	40	40	35
Tue Jan 31 01:05:16 2023	1675105516	0	40	40	31
Tue Jan 31 01:05:20 2023	1675105520	1	39	40	38
Tue Jan 31 01:05:18 2023	1675105518	0	40	40	39
Tue Jan 31 01:05:19 2023	1675105519	0	40	40	39
Tue Jan 31 01:05:14 2023	1675105514	0	40	40	39
Tue Jan 31 01:05:15 2023	1675105515	0	41	41	31
Tue Jan 31 01:05:14 2023	1675105514	0	40	41	40
Tue Jan 31 01:05:14 2023	1675105514	0	41	41	28
Tue Jan 31 01:05:16 2023	1675105516	0	41	41	41
Tue Jan 31 01:05:20 2023	1675105520	0	41	41	40
Tue Jan 31 01:05:14 2023	1675105514	0	41	41	41
Tue Jan 31 01:05:14 2023	1675105514	0	42	42	41
Tue Jan 31 01:05:15 2023	1675105515	0	42	42	41
Tue Jan 31 01:05:18 2023	1675105518	0	42	42	41
Tue Jan 31 01:05:18 2023	1675105518	0	42	42	41
Tue Jan 31 01:05:15 2023	1675105515	0	42	42	42
Tue Jan 31 01:05:14 2023	1675105514	0	42	42	42
Tue Jan 31 01:05:15 2023	1675105515	0	42	42	42
Tue Jan 31 01:05:19 2023	1675105519	0	42	42	42
Tue Jan 31 01:05:15 2023	1675105515	0	42	42	42
Tue Jan 31 01:05:14 2023	1675105514	0	42	43	42
Tue Jan 31 01:05:16 2023	1675105516	0	43	43	42
Tue Jan 31 01:05:18 2023	1675105518	0	43	43	42
Tue Jan 31 01:05:19 2023	1675105519	0	43	43	42
Tue Jan 31 01:05:19 2023	1675105519	0	43	43	43
Tue Jan 31 01:05:18 2023	1675105518	0	44	44	43
Tue Jan 31 01:05:19 2023	1675105519	0	44	44	43
Tue Jan 31 01:05:14 2023	1675105514	0	44	44	43
Tue Jan 31 01:05:15 2023	1675105515	0	44	44	43
Tue Jan 31 01:05:19 2023	1675105519	0	44	44	43
Tue Jan 31 01:05:16 2023	1675105516	0	44	45	41
Tue Jan 31 01:05:17 2023	1675105517	0	44	45	44
Tue Jan 31 01:05:20 2023	1675105520	0	45	45	44
Tue Jan 31 01:05:19 2023	1675105519	0	44	45	39
Tue Jan 31 01:05:15 2023	1675105515	0	44	45	44
Tue Jan 31 01:05:19 2023	1675105519	0	45	45	44
Tue Jan 31 01:05:15 2023	1675105515	0	45	45	36
Tue Jan 31 01:05:15 2023	1675105515	0	45	45	44
Tue Jan 31 01:05:15 2023	1675105515	0	45	45	44
Tue Jan 31 01:05:14 2023	1675105514	0	45	45	45
Tue Jan 31 01:05:14 2023	1675105514	0	45	45	45
Tue Jan 31 01:05:14 2023	1675105514	0	46	46	45
Tue Jan 31 01:05:16 2023	1675105516	0	46	46	36
Tue Jan 31 01:05:17 2023	1675105517	0	46	46	45
Tue Jan 31 01:05:16 2023	1675105516	0	46	46	42
Tue Jan 31 01:05:14 2023	1675105514	0	46	46	45
Tue Jan 31 01:05:15 2023	1675105515	0	46	46	44
Tue Jan 31 01:05:18 2023	1675105518	0	46	46	45
Tue Jan 31 01:05:18 2023	1675105518	0	46	46	45
Tue Jan 31 01:05:14 2023	1675105514	0	46	46	46
Tue Jan 31 01:05:15 2023	1675105515	0	46	46	46
Tue Jan 31 01:05:14 2023	1675105514	0	46	46	46
Tue Jan 31 01:05:16 2023	1675105516	0	46	46	46
Tue Jan 31 01:05:19 2023	1675105519	1	46	46	29
Tue Jan 31 01:05:15 2023	1675105515	0	46	46	44
Tue Jan 31 01:05:20 2023	1675105520	0	47	47	46
Tue Jan 31 01:05:19 2023	1675105519	1	46	47	38
Tue Jan 31 01:05:16 2023	1675105516	0	47	47	46
Tue Jan 31 01:05:16 2023	1675105516	0	47	47	43
Tue Jan 31 01:05:15 2023	1675105515	0	47	47	46
Tue Jan 31 01:05:14 2023	1675105514	0	47	47	46
Tue Jan 31 01:05:14 2023	1675105514	0	47	47	47
Tue Jan 31 01:05:20 2023	1675105520	0	47	47	46
Tue Jan 31 01:05:20 2023	1675105520	0	47	47	46
Tue Jan 31 01:05:20 2023	1675105520	0	47	47	40
Tue Jan 31 01:05:17 2023	1675105517	0	47	47	45
Tue Jan 31 01:05:14 2023	1675105514	0	47	47	46
Tue Jan 31 01:05:15 2023	1675105515	0	47	47	47
Tue Jan 31 01:05:19 2023	1675105519	1	46	47	41
Tue Jan 31 01:05:17 2023	1675105517	0	47	47	46
Tue Jan 31 01:05:15 2023	1675105515	0	47	47	47
Tue Jan 31 01:05:14 2023	1675105514	0	47	47	47
Tue Jan 31 01:05:14 2023	1675105514	0	47	47	47
Tue Jan 31 01:05:17 2023	1675105517	0	48	48	47
Tue Jan 31 01:05:16 2023	1675105516	0	48	48	47
Tue Jan 31 01:05:14 2023	1675105514	0	48	48	47
Tue Jan 31 01:05:14 2023	1675105514	0	48	48	46
Tue Jan 31 01:05:14 2023	1675105514	0	48	48	47
Tue Jan 31 01:05:19 2023	1675105519	1	47	48	39
Tue Jan 31 01:05:18 2023	1675105518	0	48	48	48
Tue Jan 31 01:05:18 2023	1675105518	0	48	48	47
Tue Jan 31 01:05:16 2023	1675105516	0	48	48	48
Tue Jan 31 01:05:18 2023	1675105518	0	49	49	48
Tue Jan 31 01:05:15 2023	1675105515	0	49	49	43
Tue Jan 31 01:05:14 2023	1675105514	0	49	49	48
Tue Jan 31 01:05:15 2023	1675105515	1	48	50	46
Tue Jan 31 01:05:14 2023	1675105514	0	50	50	49
Tue Jan 31 01:05:18 2023	1675105518	0	50	50	49
Tue Jan 31 01:05:15 2023	1675105515	0	50	50	49
Tue Jan 31 01:05:20 2023	1675105520	0	50	50	49
Tue Jan 31 01:05:15 2023	1675105515	0	50	50	49
Tue Jan 31 01:05:17 2023	1675105517	1	49	50	44
Tue Jan 31 01:05:17 2023	1675105517	0	50	50	49
Tue Jan 31 01:05:19 2023	1675105519	1	49	50	41
Tue Jan 31 01:05:20 2023	1675105520	0	50	50	49
Tue Jan 31 01:05:14 2023	1675105514	0	50	50	50
Tue Jan 31 01:05:19 2023	1675105519	0	50	50	50
Tue Jan 31 01:05:18 2023	1675105518	0	50	50	50
Tue Jan 31 01:05:14 2023	1675105514	0	50	50	50
Tue Jan 31 01:05:16 2023	1675105516	0	50	50	50
Tue Jan 31 01:05:18 2023	1675105518	0	50	50	50
Tue Jan 31 01:05:20 2023	1675105520	0	50	50	50
Tue Jan 31 01:05:20 2023	1675105520	0	50	50	45
Tue Jan 31 01:05:15 2023	1675105515	0	51	51	50
Tue Jan 31 01:05:16 2023	1675105516	0	51	51	49
Tue Jan 31 01:05:17 2023	1675105517	1	50	51	45
Tue Jan 31 01:05:14 2023	1675105514	0	51	51	50
Tue Jan 31 01:05:19 2023	1675105519	0	51	51	51
Tue Jan 31 01:05:14 2023	1675105514	0	51	51	51
Tue Jan 31 01:05:19 2023	1675105519	0	52	52	51
Tue Jan 31 01:05:14 2023	1675105514	0	52	52	51
Tue Jan 31 01:05:14 2023	1675105514	0	52	52	51
Tue Jan 31 01:05:15 2023	1675105515	0	52	52	51
Tue Jan 31 01:05:20 2023	1675105520	1	51	52	40
Tue Jan 31 01:05:15 2023	1675105515	0	52	52	52
Tue Jan 31 01:05:15 2023	1675105515	0	52	52	51
Tue Jan 31 01:05:18 2023	1675105518	0	53	53	52
Tue Jan 31 01:05:16 2023	1675105516	0	53	53	52
Tue Jan 31 01:05:18 2023	1675105518	0	53	53	52
Tue Jan 31 01:05:18 2023	1675105518	0	53	53	53
Tue Jan 31 01:05:19 2023	1675105519	0	53	53	53
Tue Jan 31 01:05:19 2023	1675105519	0	53	53	53
Tue Jan 31 01:05:18 2023	1675105518	0	53	54	53
Tue Jan 31 01:05:15 2023	1675105515	1	53	54	51
Tue Jan 31 01:05:19 2023	1675105519	0	54	54	53
Tue Jan 31 01:05:14 2023	1675105514	0	54	54	54
Tue Jan 31 01:05:18 2023	1675105518	0	54	54	54
Tue Jan 31 01:05:16 2023	1675105516	0	54	54	54
Tue Jan 31 01:05:18 2023	1675105518	0	54	55	54
Tue Jan 31 01:05:16 2023	1675105516	0	55	55	53
Tue Jan 31 01:05:14 2023	1675105514	0	55	55	53
Tue Jan 31 01:05:20 2023	1675105520	0	55	55	55
Tue Jan 31 01:05:16 2023	1675105516	0	55	55	55
Tue Jan 31 01:05:14 2023	1675105514	0	55	55	55
Tue Jan 31 01:05:14 2023	1675105514	0	55	55	55
Tue Jan 31 01:05:19 2023	1675105519	0	56	56	55
Tue Jan 31 01:05:18 2023	1675105518	0	56	56	55
Tue Jan 31 01:05:15 2023	1675105515	0	56	56	55
Tue Jan 31 01:05:15 2023	1675105515	0	56	56	56
Tue Jan 31 01:05:15 2023	1675105515	0	56	56	56
Tue Jan 31 01:05:14 2023	1675105514	0	56	56	56
Tue Jan 31 01:05:16 2023	1675105516	0	56	56	56
Tue Jan 31 01:05:19 2023	1675105519	0	57	57	57
Tue Jan 31 01:05:18 2023	1675105518	0	57	57	56
Tue Jan 31 01:05:19 2023	1675105519	0	57	57	57
Tue Jan 31 01:05:18 2023	1675105518	0	57	57	57
Tue Jan 31 01:05:18 2023	1675105518	0	57	57	57
Tue Jan 31 01:05:16 2023	1675105516	0	57	57	56
Tue Jan 31 01:05:18 2023	1675105518	0	57	57	57
Tue Jan 31 01:05:17 2023	1675105517	0	57	57	57
Tue Jan 31 01:05:19 2023	1675105519	0	58	58	57
Tue Jan 31 01:05:19 2023	1675105519	0	58	58	57
Tue Jan 31 01:05:14 2023	1675105514	0	58	58	58
Tue Jan 31 01:05:15 2023	1675105515	0	58	58	56
Tue Jan 31 01:05:17 2023	1675105517	0	58	58	58
Tue Jan 31 01:05:19 2023	1675105519	0	58	58	58
Tue Jan 31 01:05:18 2023	1675105518	0	58	58	57
Tue Jan 31 01:05:15 2023	1675105515	0	58	58	42
Tue Jan 31 01:05:15 2023	1675105515	0	59	59	58
Tue Jan 31 01:05:14 2023	1675105514	0	59	59	58
Tue Jan 31 01:05:14 2023	1675105514	0	59	59	58
Tue Jan 31 01:05:15 2023	1675105515	0	59	59	49
Tue Jan 31 01:05:15 2023	1675105515	0	59	59	59
Tue Jan 31 01:05:18 2023	1675105518	0	59	59	59
Tue Jan 31 01:05:18 2023	1675105518	0	60	60	59
Tue Jan 31 01:05:20 2023	1675105520	0	60	60	42
Tue Jan 31 01:05:17 2023	1675105517	1	59	60	54
Tue Jan 31 01:05:19 2023	1675105519	0	60	60	59
Tue Jan 31 01:05:19 2023	1675105519	0	60	60	59
Tue Jan 31 01:05:17 2023	1675105517	0	60	60	59
Tue Jan 31 01:05:18 2023	1675105518	0	60	60	59
Tue Jan 31 01:05:15 2023	1675105515	0	60	60	59
Tue Jan 31 01:05:18 2023	1675105518	0	60	60	60
Tue Jan 31 01:05:14 2023	1675105514	0	61	61	60
Tue Jan 31 01:05:20 2023	1675105520	0	60	61	42
Tue Jan 31 01:05:15 2023	1675105515	0	61	61	60
Tue Jan 31 01:05:18 2023	1675105518	0	61	61	60
Tue Jan 31 01:05:19 2023	1675105519	2	59	61	59
Tue Jan 31 01:05:16 2023	1675105516	0	61	61	61
Tue Jan 31 01:05:14 2023	1675105514	0	61	61	61
Tue Jan 31 01:05:14 2023	1675105514	0	61	61	61
Tue Jan 31 01:05:16 2023	1675105516	0	61	61	60
Tue Jan 31 01:05:14 2023	1675105514	0	61	61	61
Tue Jan 31 01:05:14 2023	1675105514	0	61	61	61
Tue Jan 31 01:05:19 2023	1675105519	1	60	61	60
Tue Jan 31 01:05:14 2023	1675105514	0	61	62	61
Tue Jan 31 01:05:16 2023	1675105516	0	61	62	61
Tue Jan 31 01:05:15 2023	1675105515	0	62	62	61
Tue Jan 31 01:05:19 2023	1675105519	0	62	62	62
Tue Jan 31 01:05:15 2023	1675105515	0	62	62	62
Tue Jan 31 01:05:19 2023	1675105519	0	62	62	61
Tue Jan 31 01:05:15 2023	1675105515	0	62	62	60
Tue Jan 31 01:05:14 2023	1675105514	0	63	63	63
Tue Jan 31 01:05:19 2023	1675105519	0	64	64	63
Tue Jan 31 01:05:16 2023	1675105516	0	64	64	55
Tue Jan 31 01:05:16 2023	1675105516	0	64	64	63
Tue Jan 31 01:05:18 2023	1675105518	0	64	64	64
Tue Jan 31 01:05:19 2023	1675105519	0	65	65	37
Tue Jan 31 01:05:20 2023	1675105520	0	65	65	63
Tue Jan 31 01:05:19 2023	1675105519	0	65	65	64
Tue Jan 31 01:05:20 2023	1675105520	0	65	65	64
Tue Jan 31 01:05:20 2023	1675105520	0	65	65	54
Tue Jan 31 01:05:15 2023	1675105515	0	65	65	65
Tue Jan 31 01:05:20 2023	1675105520	0	66	66	65
Tue Jan 31 01:05:14 2023	1675105514	0	66	66	65
Tue Jan 31 01:05:16 2023	1675105516	0	66	66	50
Tue Jan 31 01:05:17 2023	1675105517	0	66	66	36
Tue Jan 31 01:05:19 2023	1675105519	0	66	66	63
Tue Jan 31 01:05:15 2023	1675105515	0	66	66	66
Tue Jan 31 01:05:16 2023	1675105516	0	66	66	65
Tue Jan 31 01:05:15 2023	1675105515	0	66	66	66
Tue Jan 31 01:05:19 2023	1675105519	0	66	66	46
Tue Jan 31 01:05:14 2023	1675105514	0	66	66	66
Tue Jan 31 01:05:15 2023	1675105515	0	67	67	61
Tue Jan 31 01:05:19 2023	1675105519	0	67	67	66
Tue Jan 31 01:05:15 2023	1675105515	1	66	67	29
Tue Jan 31 01:05:15 2023	1675105515	0	67	67	39
Tue Jan 31 01:05:19 2023	1675105519	0	67	67	67
Tue Jan 31 01:05:14 2023	1675105514	0	67	67	66
Tue Jan 31 01:05:19 2023	1675105519	0	67	67	67
Tue Jan 31 01:05:19 2023	1675105519	0	67	67	67
Tue Jan 31 01:05:16 2023	1675105516	0	68	68	44
Tue Jan 31 01:05:16 2023	1675105516	0	68	68	68
Tue Jan 31 01:05:19 2023	1675105519	0	68	68	68
Tue Jan 31 01:05:15 2023	1675105515	0	68	69	68
Tue Jan 31 01:05:18 2023	1675105518	0	69	69	68
Tue Jan 31 01:05:20 2023	1675105520	0	69	69	68
Tue Jan 31 01:05:15 2023	1675105515	0	69	69	67
Tue Jan 31 01:05:15 2023	1675105515	0	69	69	69
Tue Jan 31 01:05:17 2023	1675105517	0	69	69	60
Tue Jan 31 01:05:14 2023	1675105514	0	70	70	69
Tue Jan 31 01:05:15 2023	1675105515	0	70	70	69
Tue Jan 31 01:05:14 2023	1675105514	0	70	70	70
Tue Jan 31 01:05:19 2023	1675105519	0	70	70	69
Tue Jan 31 01:05:15 2023	1675105515	0	70	70	69
Tue Jan 31 01:05:14 2023	1675105514	0	71	71	70
Tue Jan 31 01:05:14 2023	1675105514	0	71	71	71
Tue Jan 31 01:05:15 2023	1675105515	0	71	71	71
Tue Jan 31 01:05:14 2023	1675105514	0	72	72	71
Tue Jan 31 01:05:19 2023	1675105519	0	72	72	71
Tue Jan 31 01:05:16 2023	1675105516	0	72	72	71
Tue Jan 31 01:05:15 2023	1675105515	0	72	72	61
Tue Jan 31 01:05:16 2023	1675105516	0	72	72	67
Tue Jan 31 01:05:16 2023	1675105516	0	72	72	72
Tue Jan 31 01:05:15 2023	1675105515	0	72	72	69
Tue Jan 31 01:05:19 2023	1675105519	0	72	72	72
Tue Jan 31 01:05:14 2023	1675105514	0	72	73	72
Tue Jan 31 01:05:20 2023	1675105520	4	69	73	44
Tue Jan 31 01:05:20 2023	1675105520	3	69	73	51
Tue Jan 31 01:05:19 2023	1675105519	0	73	73	72
Tue Jan 31 01:05:20 2023	1675105520	0	73	73	72
Tue Jan 31 01:05:18 2023	1675105518	1	72	73	71
Tue Jan 31 01:05:20 2023	1675105520	0	73	73	73
Tue Jan 31 01:05:20 2023	1675105520	4	69	73	43
Tue Jan 31 01:05:18 2023	1675105518	0	73	73	73
Tue Jan 31 01:05:15 2023	1675105515	0	74	74	71
Tue Jan 31 01:05:15 2023	1675105515	0	74	74	73
Tue Jan 31 01:05:19 2023	1675105519	0	74	74	73
Tue Jan 31 01:05:14 2023	1675105514	0	74	74	73
Tue Jan 31 01:05:19 2023	1675105519	0	74	74	73
Tue Jan 31 01:05:17 2023	1675105517	0	74	74	62
Tue Jan 31 01:05:14 2023	1675105514	0	74	74	73
Tue Jan 31 01:05:16 2023	1675105516	0	74	74	73
Tue Jan 31 01:05:14 2023	1675105514	0	74	74	74
Tue Jan 31 01:05:16 2023	1675105516	0	74	74	74
Tue Jan 31 01:05:15 2023	1675105515	0	74	74	73
Tue Jan 31 01:05:15 2023	1675105515	0	75	75	72
Tue Jan 31 01:05:19 2023	1675105519	0	75	75	74
Tue Jan 31 01:05:15 2023	1675105515	0	75	75	74
Tue Jan 31 01:05:19 2023	1675105519	0	75	75	74
Tue Jan 31 01:05:15 2023	1675105515	0	75	75	74
Tue Jan 31 01:05:15 2023	1675105515	0	75	75	72
Tue Jan 31 01:05:19 2023	1675105519	0	75	75	74
Tue Jan 31 01:05:17 2023	1675105517	0	75	75	59
Tue Jan 31 01:05:20 2023	1675105520	0	75	75	74
Tue Jan 31 01:05:20 2023	1675105520	5	70	75	52
Tue Jan 31 01:05:16 2023	1675105516	0	75	75	70
Tue Jan 31 01:05:20 2023	1675105520	0	76	76	73
Tue Jan 31 01:05:19 2023	1675105519	0	76	76	75
Tue Jan 31 01:05:20 2023	1675105520	6	70	76	54
Tue Jan 31 01:05:19 2023	1675105519	0	76	76	76
Tue Jan 31 01:05:19 2023	1675105519	0	76	76	75
Tue Jan 31 01:05:14 2023	1675105514	0	76	76	76
Tue Jan 31 01:05:19 2023	1675105519	0	77	77	77
Tue Jan 31 01:05:15 2023	1675105515	0	77	77	77
Tue Jan 31 01:05:14 2023	1675105514	0	77	77	77
Tue Jan 31 01:05:14 2023	1675105514	0	77	78	77
Tue Jan 31 01:05:19 2023	1675105519	1	77	78	75
Tue Jan 31 01:05:19 2023	1675105519	0	78	78	77
