starttime	seconds	ctime	dtime	ttime	wait
Tue Jan 31 01:04:41 2023	1675105481	0	406	406	406
Tue Jan 31 01:04:37 2023	1675105477	0	406	406	405
Tue Jan 31 01:04:35 2023	1675105475	0	406	406	308
Tue Jan 31 01:04:38 2023	1675105478	0	406	406	406
Tue Jan 31 01:04:38 2023	1675105478	0	406	406	406
Tue Jan 31 01:04:38 2023	1675105478	0	406	406	405
Tue Jan 31 01:04:38 2023	1675105478	0	406	406	405
Tue Jan 31 01:04:37 2023	1675105477	0	406	406	406
Tue Jan 31 01:04:40 2023	1675105480	0	406	406	406
Tue Jan 31 01:04:37 2023	1675105477	0	406	406	406
Tue Jan 31 01:04:37 2023	1675105477	0	406	407	405
Tue Jan 31 01:04:37 2023	1675105477	0	407	407	406
Tue Jan 31 01:04:38 2023	1675105478	0	407	407	406
Tue Jan 31 01:04:33 2023	1675105473	1	406	407	389
Tue Jan 31 01:04:37 2023	1675105477	0	407	407	404
Tue Jan 31 01:04:38 2023	1675105478	0	407	407	407
Tue Jan 31 01:04:38 2023	1675105478	0	407	408	407
Tue Jan 31 01:04:37 2023	1675105477	0	408	408	406
Tue Jan 31 01:04:37 2023	1675105477	0	408	408	408
Tue Jan 31 01:04:38 2023	1675105478	0	408	408	377
Tue Jan 31 01:04:37 2023	1675105477	0	408	408	408
Tue Jan 31 01:04:40 2023	1675105480	0	408	408	408
Tue Jan 31 01:04:37 2023	1675105477	0	408	408	408
Tue Jan 31 01:04:38 2023	1675105478	0	408	408	332
Tue Jan 31 01:04:37 2023	1675105477	0	409	409	408
Tue Jan 31 01:04:36 2023	1675105476	0	409	409	408
Tue Jan 31 01:04:40 2023	1675105480	0	409	409	408
Tue Jan 31 01:04:38 2023	1675105478	0	409	409	407
Tue Jan 31 01:04:37 2023	1675105477	0	409	409	408
Tue Jan 31 01:04:38 2023	1675105478	0	409	409	357
Tue Jan 31 01:04:40 2023	1675105480	0	409	409	409
Tue Jan 31 01:04:35 2023	1675105475	0	409	409	259
Tue Jan 31 01:04:37 2023	1675105477	0	409	409	409
Tue Jan 31 01:04:38 2023	1675105478	0	409	409	409
Tue Jan 31 01:04:40 2023	1675105480	0	410	410	403
Tue Jan 31 01:04:37 2023	1675105477	0	410	410	409
Tue Jan 31 01:04:40 2023	1675105480	1	409	410	408
Tue Jan 31 01:04:37 2023	1675105477	0	410	410	409
Tue Jan 31 01:04:37 2023	1675105477	0	410	410	409
Tue Jan 31 01:04:37 2023	1675105477	0	410	410	409
Tue Jan 31 01:04:37 2023	1675105477	0	410	410	409
Tue Jan 31 01:04:38 2023	1675105478	0	410	410	409
Tue Jan 31 01:04:37 2023	1675105477	0	410	410	410
Tue Jan 31 01:04:37 2023	1675105477	0	410	410	410
Tue Jan 31 01:04:37 2023	1675105477	0	410	410	408
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	410
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	410
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	409
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	410
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	405
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	410
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	410
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	410
Tue Jan 31 01:04:38 2023	1675105478	0	411	411	411
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	411
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	411
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	411
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	410
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	411
Tue Jan 31 01:04:37 2023	1675105477	0	411	411	411
Tue Jan 31 01:04:37 2023	1675105477	0	412	412	411
Tue Jan 31 01:04:34 2023	1675105474	0	412	412	411
Tue Jan 31 01:04:37 2023	1675105477	0	412	412	411
Tue Jan 31 01:04:37 2023	1675105477	0	412	412	410
Tue Jan 31 01:04:38 2023	1675105478	0	412	412	411
Tue Jan 31 01:04:37 2023	1675105477	0	412	412	411
Tue Jan 31 01:04:41 2023	1675105481	0	412	412	411
Tue Jan 31 01:04:39 2023	1675105479	0	412	412	412
Tue Jan 31 01:04:39 2023	1675105479	0	412	413	339
Tue Jan 31 01:04:37 2023	1675105477	0	413	413	412
Tue Jan 31 01:04:37 2023	1675105477	0	413	413	412
Tue Jan 31 01:04:39 2023	1675105479	0	413	413	404
Tue Jan 31 01:04:37 2023	1675105477	0	413	413	412
Tue Jan 31 01:04:34 2023	1675105474	0	413	413	391
Tue Jan 31 01:04:37 2023	1675105477	0	413	413	411
Tue Jan 31 01:04:37 2023	1675105477	0	413	413	413
Tue Jan 31 01:04:37 2023	1675105477	0	413	413	410
Tue Jan 31 01:04:37 2023	1675105477	0	413	413	413
Tue Jan 31 01:04:37 2023	1675105477	0	413	413	413
Tue Jan 31 01:04:37 2023	1675105477	0	414	414	413
Tue Jan 31 01:04:37 2023	1675105477	0	414	414	411
Tue Jan 31 01:04:37 2023	1675105477	0	414	414	413
Tue Jan 31 01:04:34 2023	1675105474	0	414	414	337
Tue Jan 31 01:04:37 2023	1675105477	0	414	414	414
Tue Jan 31 01:04:37 2023	1675105477	0	414	414	413
Tue Jan 31 01:04:37 2023	1675105477	0	414	414	413
Tue Jan 31 01:04:36 2023	1675105476	0	414	414	414
Tue Jan 31 01:04:36 2023	1675105476	0	414	414	414
Tue Jan 31 01:04:37 2023	1675105477	0	414	414	414
Tue Jan 31 01:04:36 2023	1675105476	0	414	414	414
Tue Jan 31 01:04:38 2023	1675105478	0	414	414	414
Tue Jan 31 01:04:37 2023	1675105477	0	414	415	414
Tue Jan 31 01:04:40 2023	1675105480	0	414	415	414
Tue Jan 31 01:04:37 2023	1675105477	0	415	415	414
Tue Jan 31 01:04:37 2023	1675105477	0	415	415	414
Tue Jan 31 01:04:37 2023	1675105477	0	415	415	414
Tue Jan 31 01:04:37 2023	1675105477	0	415	415	415
Tue Jan 31 01:04:39 2023	1675105479	2	413	415	412
Tue Jan 31 01:04:37 2023	1675105477	0	415	416	415
Tue Jan 31 01:04:36 2023	1675105476	0	415	416	414
Tue Jan 31 01:04:34 2023	1675105474	0	416	416	351
Tue Jan 31 01:04:37 2023	1675105477	0	416	416	415
Tue Jan 31 01:04:36 2023	1675105476	0	416	416	415
Tue Jan 31 01:04:37 2023	1675105477	0	416	416	415
Tue Jan 31 01:04:37 2023	1675105477	0	416	416	413
Tue Jan 31 01:04:39 2023	1675105479	0	416	416	383
Tue Jan 31 01:04:37 2023	1675105477	0	416	416	416
Tue Jan 31 01:04:37 2023	1675105477	0	416	416	415
Tue Jan 31 01:04:37 2023	1675105477	0	416	416	415
Tue Jan 31 01:04:35 2023	1675105475	0	417	417	415
Tue Jan 31 01:04:39 2023	1675105479	0	417	417	415
Tue Jan 31 01:04:34 2023	1675105474	0	417	417	412
Tue Jan 31 01:04:38 2023	1675105478	0	417	417	415
Tue Jan 31 01:04:41 2023	1675105481	0	417	417	416
Tue Jan 31 01:04:37 2023	1675105477	0	417	417	417
Tue Jan 31 01:04:38 2023	1675105478	0	417	417	417
Tue Jan 31 01:04:36 2023	1675105476	0	417	417	417
Tue Jan 31 01:04:36 2023	1675105476	0	417	417	417
Tue Jan 31 01:04:38 2023	1675105478	0	418	418	417
Tue Jan 31 01:04:37 2023	1675105477	0	418	418	417
Tue Jan 31 01:04:38 2023	1675105478	0	418	418	417
Tue Jan 31 01:04:38 2023	1675105478	0	418	418	370
Tue Jan 31 01:04:37 2023	1675105477	0	418	418	417
Tue Jan 31 01:04:37 2023	1675105477	0	418	418	417
Tue Jan 31 01:04:39 2023	1675105479	0	418	418	417
Tue Jan 31 01:04:37 2023	1675105477	0	418	418	417
Tue Jan 31 01:04:36 2023	1675105476	0	418	418	417
Tue Jan 31 01:04:37 2023	1675105477	0	418	418	417
Tue Jan 31 01:04:37 2023	1675105477	0	418	419	418
Tue Jan 31 01:04:37 2023	1675105477	0	419	419	417
Tue Jan 31 01:04:35 2023	1675105475	0	419	419	416
Tue Jan 31 01:04:37 2023	1675105477	0	419	419	418
Tue Jan 31 01:04:37 2023	1675105477	0	419	419	418
Tue Jan 31 01:04:37 2023	1675105477	0	419	419	418
Tue Jan 31 01:04:37 2023	1675105477	0	419	419	419
Tue Jan 31 01:04:38 2023	1675105478	0	419	419	419
Tue Jan 31 01:04:33 2023	1675105473	1	418	419	407
Tue Jan 31 01:04:41 2023	1675105481	0	419	419	419
Tue Jan 31 01:04:39 2023	1675105479	0	419	419	419
Tue Jan 31 01:04:37 2023	1675105477	0	419	419	419
Tue Jan 31 01:04:36 2023	1675105476	0	419	419	419
Tue Jan 31 01:04:38 2023	1675105478	0	419	419	419
Tue Jan 31 01:04:37 2023	1675105477	0	419	420	419
Tue Jan 31 01:04:36 2023	1675105476	0	420	420	419
Tue Jan 31 01:04:37 2023	1675105477	0	420	420	418
Tue Jan 31 01:04:37 2023	1675105477	0	420	420	418
Tue Jan 31 01:04:41 2023	1675105481	0	420	420	419
Tue Jan 31 01:04:38 2023	1675105478	0	420	420	377
Tue Jan 31 01:04:36 2023	1675105476	0	420	420	420
Tue Jan 31 01:04:37 2023	1675105477	0	420	420	418
Tue Jan 31 01:04:37 2023	1675105477	0	420	420	420
Tue Jan 31 01:04:37 2023	1675105477	0	420	420	420
Tue Jan 31 01:04:38 2023	1675105478	0	420	420	419
Tue Jan 31 01:04:37 2023	1675105477	0	420	420	420
Tue Jan 31 01:04:38 2023	1675105478	0	420	420	420
Tue Jan 31 01:04:41 2023	1675105481	0	420	420	420
Tue Jan 31 01:04:33 2023	1675105473	1	419	421	410
Tue Jan 31 01:04:40 2023	1675105480	0	420	421	420
Tue Jan 31 01:04:36 2023	1675105476	0	421	421	420
Tue Jan 31 01:04:35 2023	1675105475	0	421	421	420
Tue Jan 31 01:04:33 2023	1675105473	1	420	421	412
Tue Jan 31 01:04:33 2023	1675105473	2	419	421	409
Tue Jan 31 01:04:36 2023	1675105476	0	421	421	420
Tue Jan 31 01:04:38 2023	1675105478	0	421	421	420
Tue Jan 31 01:04:37 2023	1675105477	0	421	421	421
Tue Jan 31 01:04:37 2023	1675105477	0	421	422	421
Tue Jan 31 01:04:39 2023	1675105479	0	421	422	237
Tue Jan 31 01:04:37 2023	1675105477	0	422	422	421
Tue Jan 31 01:04:37 2023	1675105477	0	421	422	421
Tue Jan 31 01:04:37 2023	1675105477	0	422	422	421
Tue Jan 31 01:04:41 2023	1675105481	0	422	422	419
Tue Jan 31 01:04:37 2023	1675105477	0	422	422	421
Tue Jan 31 01:04:36 2023	1675105476	0	422	422	421
Tue Jan 31 01:04:37 2023	1675105477	0	422	422	422
Tue Jan 31 01:04:38 2023	1675105478	0	422	422	420
Tue Jan 31 01:04:37 2023	1675105477	0	422	422	421
Tue Jan 31 01:04:37 2023	1675105477	0	422	422	421
Tue Jan 31 01:04:38 2023	1675105478	0	422	423	422
Tue Jan 31 01:04:37 2023	1675105477	0	422	423	422
Tue Jan 31 01:04:37 2023	1675105477	0	423	423	420
Tue Jan 31 01:04:33 2023	1675105473	1	422	423	417
Tue Jan 31 01:04:37 2023	1675105477	0	423	423	422
Tue Jan 31 01:04:34 2023	1675105474	0	423	423	335
Tue Jan 31 01:04:38 2023	1675105478	0	423	423	422
Tue Jan 31 01:04:38 2023	1675105478	0	423	423	422
Tue Jan 31 01:04:37 2023	1675105477	0	423	423	423
Tue Jan 31 01:04:35 2023	1675105475	0	423	423	407
Tue Jan 31 01:04:39 2023	1675105479	0	423	423	423
Tue Jan 31 01:04:34 2023	1675105474	0	423	423	423
Tue Jan 31 01:04:37 2023	1675105477	0	423	423	423
Tue Jan 31 01:04:38 2023	1675105478	0	423	424	296
Tue Jan 31 01:04:38 2023	1675105478	0	424	424	423
Tue Jan 31 01:04:37 2023	1675105477	0	424	424	422
Tue Jan 31 01:04:36 2023	1675105476	0	424	424	423
Tue Jan 31 01:04:40 2023	1675105480	0	424	424	423
Tue Jan 31 01:04:37 2023	1675105477	0	424	424	423
Tue Jan 31 01:04:37 2023	1675105477	0	424	424	423
Tue Jan 31 01:04:36 2023	1675105476	0	424	424	423
Tue Jan 31 01:04:41 2023	1675105481	0	424	424	418
Tue Jan 31 01:04:37 2023	1675105477	0	424	424	424
Tue Jan 31 01:04:39 2023	1675105479	0	424	424	423
Tue Jan 31 01:04:37 2023	1675105477	0	424	424	424
Tue Jan 31 01:04:39 2023	1675105479	0	424	424	315
Tue Jan 31 01:04:37 2023	1675105477	0	425	425	424
Tue Jan 31 01:04:35 2023	1675105475	0	425	425	424
Tue Jan 31 01:04:38 2023	1675105478	0	424	425	410
Tue Jan 31 01:04:37 2023	1675105477	0	425	425	424
Tue Jan 31 01:04:36 2023	1675105476	0	425	425	424
Tue Jan 31 01:04:37 2023	1675105477	0	425	425	424
Tue Jan 31 01:04:37 2023	1675105477	0	425	425	425
Tue Jan 31 01:04:37 2023	1675105477	0	425	425	425
Tue Jan 31 01:04:37 2023	1675105477	0	425	425	420
Tue Jan 31 01:04:34 2023	1675105474	1	424	425	423
Tue Jan 31 01:04:41 2023	1675105481	0	426	426	416
Tue Jan 31 01:04:37 2023	1675105477	0	426	426	426
Tue Jan 31 01:04:40 2023	1675105480	0	426	426	426
Tue Jan 31 01:04:37 2023	1675105477	0	427	427	426
Tue Jan 31 01:04:37 2023	1675105477	0	427	427	425
Tue Jan 31 01:04:37 2023	1675105477	0	427	427	426
Tue Jan 31 01:04:36 2023	1675105476	0	427	427	422
Tue Jan 31 01:04:36 2023	1675105476	0	427	427	426
Tue Jan 31 01:04:37 2023	1675105477	0	427	427	427
Tue Jan 31 01:04:37 2023	1675105477	0	427	427	427
Tue Jan 31 01:04:39 2023	1675105479	0	428	428	365
Tue Jan 31 01:04:38 2023	1675105478	0	428	428	427
Tue Jan 31 01:04:37 2023	1675105477	0	428	428	427
Tue Jan 31 01:04:36 2023	1675105476	0	428	428	427
Tue Jan 31 01:04:35 2023	1675105475	0	428	428	413
Tue Jan 31 01:04:40 2023	1675105480	0	428	428	427
Tue Jan 31 01:04:37 2023	1675105477	0	428	428	428
Tue Jan 31 01:04:36 2023	1675105476	0	428	428	428
Tue Jan 31 01:04:35 2023	1675105475	0	428	428	408
Tue Jan 31 01:04:35 2023	1675105475	0	428	428	428
Tue Jan 31 01:04:36 2023	1675105476	0	428	428	427
Tue Jan 31 01:04:34 2023	1675105474	0	428	429	425
Tue Jan 31 01:04:38 2023	1675105478	0	429	429	428
Tue Jan 31 01:04:37 2023	1675105477	0	429	429	428
Tue Jan 31 01:04:37 2023	1675105477	0	429	429	429
Tue Jan 31 01:04:36 2023	1675105476	0	429	429	428
Tue Jan 31 01:04:36 2023	1675105476	0	429	429	428
Tue Jan 31 01:04:37 2023	1675105477	0	429	430	429
Tue Jan 31 01:04:37 2023	1675105477	0	430	430	426
Tue Jan 31 01:04:38 2023	1675105478	0	430	430	430
Tue Jan 31 01:04:38 2023	1675105478	0	430	431	428
Tue Jan 31 01:04:35 2023	1675105475	0	430	431	429
Tue Jan 31 01:04:37 2023	1675105477	0	431	431	430
Tue Jan 31 01:04:37 2023	1675105477	0	431	431	430
Tue Jan 31 01:04:37 2023	1675105477	0	431	431	430
Tue Jan 31 01:04:36 2023	1675105476	0	431	431	419
Tue Jan 31 01:04:34 2023	1675105474	0	431	431	431
Tue Jan 31 01:04:40 2023	1675105480	0	431	431	430
Tue Jan 31 01:04:35 2023	1675105475	0	431	432	430
Tue Jan 31 01:04:38 2023	1675105478	0	431	432	431
Tue Jan 31 01:04:35 2023	1675105475	0	432	432	431
Tue Jan 31 01:04:40 2023	1675105480	0	432	432	431
Tue Jan 31 01:04:41 2023	1675105481	0	432	432	431
Tue Jan 31 01:04:35 2023	1675105475	0	432	432	431
Tue Jan 31 01:04:41 2023	1675105481	0	432	432	432
Tue Jan 31 01:04:34 2023	1675105474	0	433	433	432
Tue Jan 31 01:04:36 2023	1675105476	0	433	433	431
Tue Jan 31 01:04:36 2023	1675105476	0	433	433	432
Tue Jan 31 01:04:37 2023	1675105477	0	433	433	432
Tue Jan 31 01:04:37 2023	1675105477	0	433	433	432
Tue Jan 31 01:04:40 2023	1675105480	0	434	434	433
Tue Jan 31 01:04:37 2023	1675105477	0	434	434	432
Tue Jan 31 01:04:37 2023	1675105477	0	434	434	433
Tue Jan 31 01:04:37 2023	1675105477	0	434	434	434
Tue Jan 31 01:04:35 2023	1675105475	0	434	434	433
Tue Jan 31 01:04:36 2023	1675105476	0	434	434	434
Tue Jan 31 01:04:36 2023	1675105476	0	434	434	433
Tue Jan 31 01:04:34 2023	1675105474	0	434	434	431
Tue Jan 31 01:04:37 2023	1675105477	0	434	434	434
Tue Jan 31 01:04:36 2023	1675105476	0	434	434	433
Tue Jan 31 01:04:34 2023	1675105474	0	435	435	423
Tue Jan 31 01:04:37 2023	1675105477	0	435	435	434
Tue Jan 31 01:04:41 2023	1675105481	0	435	435	434
Tue Jan 31 01:04:40 2023	1675105480	0	435	435	418
Tue Jan 31 01:04:34 2023	1675105474	0	435	435	419
Tue Jan 31 01:04:39 2023	1675105479	0	435	435	434
Tue Jan 31 01:04:34 2023	1675105474	0	435	435	435
Tue Jan 31 01:04:38 2023	1675105478	0	436	436	435
Tue Jan 31 01:04:37 2023	1675105477	0	436	436	436
Tue Jan 31 01:04:36 2023	1675105476	0	436	436	435
Tue Jan 31 01:04:37 2023	1675105477	0	436	436	435
Tue Jan 31 01:04:36 2023	1675105476	0	436	436	435
Tue Jan 31 01:04:39 2023	1675105479	0	436	436	360
Tue Jan 31 01:04:37 2023	1675105477	0	436	436	436
Tue Jan 31 01:04:36 2023	1675105476	0	436	436	436
Tue Jan 31 01:04:36 2023	1675105476	0	437	437	436
Tue Jan 31 01:04:37 2023	1675105477	0	437	437	436
Tue Jan 31 01:04:39 2023	1675105479	0	437	437	417
Tue Jan 31 01:04:36 2023	1675105476	0	437	437	436
Tue Jan 31 01:04:37 2023	1675105477	0	437	437	436
Tue Jan 31 01:04:39 2023	1675105479	0	437	437	436
Tue Jan 31 01:04:39 2023	1675105479	0	437	437	436
Tue Jan 31 01:04:38 2023	1675105478	0	437	437	437
Tue Jan 31 01:04:36 2023	1675105476	0	437	437	437
Tue Jan 31 01:04:40 2023	1675105480	0	437	437	419
Tue Jan 31 01:04:36 2023	1675105476	0	437	437	437
Tue Jan 31 01:04:37 2023	1675105477	0	438	438	438
Tue Jan 31 01:04:37 2023	1675105477	0	438	438	437
Tue Jan 31 01:04:34 2023	1675105474	0	439	439	328
Tue Jan 31 01:04:37 2023	1675105477	0	439	439	438
Tue Jan 31 01:04:36 2023	1675105476	0	439	439	438
Tue Jan 31 01:04:37 2023	1675105477	0	439	439	438
Tue Jan 31 01:04:40 2023	1675105480	0	439	440	439
Tue Jan 31 01:04:37 2023	1675105477	0	439	440	439
Tue Jan 31 01:04:39 2023	1675105479	0	440	440	428
Tue Jan 31 01:04:40 2023	1675105480	1	439	440	438
Tue Jan 31 01:04:40 2023	1675105480	0	440	441	440
Tue Jan 31 01:04:40 2023	1675105480	0	441	441	438
Tue Jan 31 01:04:37 2023	1675105477	0	441	441	440
Tue Jan 31 01:04:41 2023	1675105481	0	441	441	440
Tue Jan 31 01:04:41 2023	1675105481	0	441	441	440
Tue Jan 31 01:04:36 2023	1675105476	0	441	441	441
Tue Jan 31 01:04:37 2023	1675105477	0	441	441	440
Tue Jan 31 01:04:39 2023	1675105479	0	441	441	440
Tue Jan 31 01:04:36 2023	1675105476	0	442	442	441
Tue Jan 31 01:04:34 2023	1675105474	0	442	442	432
Tue Jan 31 01:04:36 2023	1675105476	0	442	442	440
Tue Jan 31 01:04:36 2023	1675105476	0	442	442	441
Tue Jan 31 01:04:36 2023	1675105476	0	442	442	441
Tue Jan 31 01:04:40 2023	1675105480	0	442	442	442
Tue Jan 31 01:04:36 2023	1675105476	0	442	442	440
Tue Jan 31 01:04:40 2023	1675105480	0	442	442	442
Tue Jan 31 01:04:37 2023	1675105477	0	442	442	442
Tue Jan 31 01:04:37 2023	1675105477	0	442	443	442
Tue Jan 31 01:04:38 2023	1675105478	0	443	443	420
Tue Jan 31 01:04:38 2023	1675105478	0	443	443	393
Tue Jan 31 01:04:39 2023	1675105479	0	443	443	440
Tue Jan 31 01:04:37 2023	1675105477	0	443	443	443
Tue Jan 31 01:04:37 2023	1675105477	0	443	443	442
Tue Jan 31 01:04:34 2023	1675105474	0	443	443	329
Tue Jan 31 01:04:36 2023	1675105476	0	444	444	443
Tue Jan 31 01:04:36 2023	1675105476	0	444	444	442
Tue Jan 31 01:04:37 2023	1675105477	0	444	444	443
Tue Jan 31 01:04:36 2023	1675105476	0	444	444	443
Tue Jan 31 01:04:34 2023	1675105474	0	444	444	419
Tue Jan 31 01:04:37 2023	1675105477	0	444	444	444
Tue Jan 31 01:04:40 2023	1675105480	0	444	444	442
Tue Jan 31 01:04:39 2023	1675105479	0	444	444	443
Tue Jan 31 01:04:39 2023	1675105479	0	444	444	315
Tue Jan 31 01:04:37 2023	1675105477	0	444	444	444
Tue Jan 31 01:04:37 2023	1675105477	0	445	445	444
Tue Jan 31 01:04:37 2023	1675105477	0	445	445	445
Tue Jan 31 01:04:37 2023	1675105477	0	445	445	444
Tue Jan 31 01:04:37 2023	1675105477	0	445	445	444
Tue Jan 31 01:04:41 2023	1675105481	0	445	445	422
Tue Jan 31 01:04:37 2023	1675105477	0	446	446	445
Tue Jan 31 01:04:36 2023	1675105476	0	446	446	445
Tue Jan 31 01:04:40 2023	1675105480	0	446	446	445
Tue Jan 31 01:04:37 2023	1675105477	0	446	446	445
Tue Jan 31 01:04:36 2023	1675105476	0	447	447	446
Tue Jan 31 01:04:38 2023	1675105478	0	447	447	445
Tue Jan 31 01:04:33 2023	1675105473	2	445	447	444
Tue Jan 31 01:04:36 2023	1675105476	0	447	447	447
Tue Jan 31 01:04:34 2023	1675105474	0	447	447	347
Tue Jan 31 01:04:37 2023	1675105477	0	448	448	447
Tue Jan 31 01:04:39 2023	1675105479	0	448	448	440
Tue Jan 31 01:04:40 2023	1675105480	0	448	448	447
Tue Jan 31 01:04:34 2023	1675105474	0	448	448	432
Tue Jan 31 01:04:36 2023	1675105476	0	448	448	447
Tue Jan 31 01:04:36 2023	1675105476	0	448	448	448
Tue Jan 31 01:04:36 2023	1675105476	0	449	449	448
Tue Jan 31 01:04:37 2023	1675105477	0	449	449	448
Tue Jan 31 01:04:39 2023	1675105479	0	449	449	449
Tue Jan 31 01:04:37 2023	1675105477	0	449	449	447
Tue Jan 31 01:04:40 2023	1675105480	0	449	450	449
Tue Jan 31 01:04:36 2023	1675105476	0	449	450	449
Tue Jan 31 01:04:34 2023	1675105474	0	450	450	354
Tue Jan 31 01:04:38 2023	1675105478	0	450	450	449
Tue Jan 31 01:04:36 2023	1675105476	0	450	450	449
Tue Jan 31 01:04:37 2023	1675105477	0	450	450	449
Tue Jan 31 01:04:36 2023	1675105476	0	450	450	449
Tue Jan 31 01:04:36 2023	1675105476	0	450	450	450
Tue Jan 31 01:04:36 2023	1675105476	0	450	450	450
Tue Jan 31 01:04:39 2023	1675105479	0	451	451	364
Tue Jan 31 01:04:39 2023	1675105479	0	451	451	450
Tue Jan 31 01:04:33 2023	1675105473	1	450	451	432
Tue Jan 31 01:04:34 2023	1675105474	0	451	451	430
Tue Jan 31 01:04:36 2023	1675105476	0	452	452	451
Tue Jan 31 01:04:36 2023	1675105476	0	452	452	451
Tue Jan 31 01:04:37 2023	1675105477	0	452	452	451
Tue Jan 31 01:04:36 2023	1675105476	0	452	452	450
Tue Jan 31 01:04:36 2023	1675105476	0	452	452	450
Tue Jan 31 01:04:39 2023	1675105479	0	452	452	450
Tue Jan 31 01:04:33 2023	1675105473	1	450	452	450
Tue Jan 31 01:04:37 2023	1675105477	0	452	452	450
Tue Jan 31 01:04:36 2023	1675105476	0	453	453	452
Tue Jan 31 01:04:39 2023	1675105479	0	453	453	452
Tue Jan 31 01:04:39 2023	1675105479	0	453	453	448
Tue Jan 31 01:04:34 2023	1675105474	0	452	453	378
Tue Jan 31 01:04:36 2023	1675105476	0	453	453	452
Tue Jan 31 01:04:34 2023	1675105474	0	453	453	437
Tue Jan 31 01:04:33 2023	1675105473	3	451	454	434
Tue Jan 31 01:04:40 2023	1675105480	0	454	454	453
Tue Jan 31 01:04:40 2023	1675105480	0	454	454	450
Tue Jan 31 01:04:36 2023	1675105476	0	455	455	454
Tue Jan 31 01:04:36 2023	1675105476	0	455	455	454
Tue Jan 31 01:04:36 2023	1675105476	0	455	455	455
Tue Jan 31 01:04:38 2023	1675105478	0	455	455	409
Tue Jan 31 01:04:38 2023	1675105478	0	455	456	428
Tue Jan 31 01:04:36 2023	1675105476	0	456	456	455
Tue Jan 31 01:04:39 2023	1675105479	0	456	456	442
Tue Jan 31 01:04:37 2023	1675105477	0	456	456	454
Tue Jan 31 01:04:36 2023	1675105476	0	456	456	454
Tue Jan 31 01:04:38 2023	1675105478	0	456	456	455
Tue Jan 31 01:04:40 2023	1675105480	0	457	457	456
Tue Jan 31 01:04:36 2023	1675105476	0	457	457	456
Tue Jan 31 01:04:36 2023	1675105476	0	457	457	457
Tue Jan 31 01:04:34 2023	1675105474	0	457	457	437
Tue Jan 31 01:04:38 2023	1675105478	0	458	458	438
Tue Jan 31 01:04:36 2023	1675105476	0	458	458	457
Tue Jan 31 01:04:33 2023	1675105473	1	456	458	445
Tue Jan 31 01:04:33 2023	1675105473	1	456	458	441
Tue Jan 31 01:04:38 2023	1675105478	0	458	458	457
Tue Jan 31 01:04:39 2023	1675105479	0	458	458	457
Tue Jan 31 01:04:33 2023	1675105473	1	457	458	445
Tue Jan 31 01:04:36 2023	1675105476	0	458	458	457
Tue Jan 31 01:04:33 2023	1675105473	1	457	458	444
Tue Jan 31 01:04:40 2023	1675105480	0	458	458	458
Tue Jan 31 01:04:33 2023	1675105473	1	457	458	422
Tue Jan 31 01:04:41 2023	1675105481	0	458	458	453
Tue Jan 31 01:04:36 2023	1675105476	0	459	459	458
Tue Jan 31 01:04:35 2023	1675105475	0	459	459	458
Tue Jan 31 01:04:38 2023	1675105478	3	457	459	455
Tue Jan 31 01:04:33 2023	1675105473	2	458	459	457
Tue Jan 31 01:04:33 2023	1675105473	2	457	459	452
Tue Jan 31 01:04:34 2023	1675105474	0	460	460	435
Tue Jan 31 01:04:36 2023	1675105476	0	460	460	460
Tue Jan 31 01:04:38 2023	1675105478	0	460	460	404
Tue Jan 31 01:04:36 2023	1675105476	0	460	460	460
Tue Jan 31 01:04:38 2023	1675105478	0	460	461	444
Tue Jan 31 01:04:33 2023	1675105473	3	458	461	430
Tue Jan 31 01:04:38 2023	1675105478	0	461	461	419
Tue Jan 31 01:04:41 2023	1675105481	0	461	461	460
Tue Jan 31 01:04:40 2023	1675105480	0	461	461	452
Tue Jan 31 01:04:38 2023	1675105478	0	461	461	444
Tue Jan 31 01:04:36 2023	1675105476	0	462	462	462
Tue Jan 31 01:04:41 2023	1675105481	0	462	462	462
Tue Jan 31 01:04:36 2023	1675105476	0	462	463	462
Tue Jan 31 01:04:41 2023	1675105481	0	463	463	462
Tue Jan 31 01:04:38 2023	1675105478	0	463	463	437
Tue Jan 31 01:04:41 2023	1675105481	0	464	464	463
Tue Jan 31 01:04:41 2023	1675105481	0	464	464	463
Tue Jan 31 01:04:36 2023	1675105476	0	464	464	463
Tue Jan 31 01:04:36 2023	1675105476	0	464	464	463
Tue Jan 31 01:04:38 2023	1675105478	0	464	464	391
Tue Jan 31 01:04:40 2023	1675105480	0	464	464	434
Tue Jan 31 01:04:36 2023	1675105476	0	464	464	464
